database_name,question_id,question,difficulty,sql_query,template
drawSQL-mysql-export-2026-02-02_wagtail,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT name, COUNT(*) as cnt FROM auth_group GROUP BY name
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-02_wagtail,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn
  FROM auth_group
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-02_wagtail,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM auth_group LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03 _cms,1,How many bootstrap4 alerts bootstrap4alerts do we have?,EASY,SELECT COUNT(*) FROM bootstrap4_alerts_bootstrap4alerts;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-03 _cms,2,Show me all of our bootstrap4 alerts bootstrap4alerts.,EASY,SELECT * FROM bootstrap4_alerts_bootstrap4alerts;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-03 _cms,3,Can you look up a specific bootstrap4 alerts bootstrap4alert?,EASY,SELECT * FROM bootstrap4_alerts_bootstrap4alerts LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03 _cms,4,What are the different cmsplugin ptr id values we have?,EASY,SELECT * FROM bootstrap4_alerts_bootstrap4alerts LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03 _cms,5,How many bootstrap4 badge bootstrap4badge do we have?,EASY,SELECT COUNT(*) FROM bootstrap4_alerts_bootstrap4alerts;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-03 _cms,6,Show me all of our bootstrap4 badge bootstrap4badge.,EASY,SELECT * FROM bootstrap4_alerts_bootstrap4alerts;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-03 _cms,7,Can you look up a specific bootstrap4 badge bootstrap4badge?,EASY,SELECT * FROM bootstrap4_alerts_bootstrap4alerts LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03 _cms,8,How many bootstrap4 card bootstrap4card do we have?,EASY,SELECT COUNT(*) FROM bootstrap4_alerts_bootstrap4alerts;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-03 _cms,9,Show me each bootstrap4 alerts bootstrap4alert along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM bootstrap4_alerts_bootstrap4alerts t
LEFT JOIN cms_cmsplugin c ON c.id = t.cmsplugin_ptr_id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.id = table_alias0.col_name;"
drawSQL-mysql-export-2026-02-03 _cms,10,Break it down by type or category—how many bootstrap4 alerts bootstrap4alerts in each?,MEDIUM,"SELECT tag_type, COUNT(*) as count FROM bootstrap4_alerts_bootstrap4alerts GROUP BY tag_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-03 _cms,11,Are there any bootstrap4 alerts bootstrap4alerts that don't have a match somewhere else?,MEDIUM,"SELECT * FROM bootstrap4_alerts_bootstrap4alerts
WHERE id NOT IN (SELECT DISTINCT id FROM cms_cmsplugin WHERE id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT id FROM table_name WHERE id IS NOT NULL);
drawSQL-mysql-export-2026-02-03 _cms,12,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY tag_type ORDER BY id DESC) as rn
  FROM bootstrap4_alerts_bootstrap4alerts
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-03 _cms,13,Show me each bootstrap4 badge bootstrap4badge along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM bootstrap4_alerts_bootstrap4alerts t
LEFT JOIN cms_cmsplugin c ON c.id = t.cmsplugin_ptr_id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.id = table_alias0.col_name;"
drawSQL-mysql-export-2026-02-03 _cms,14,Break it down by type or category—how many bootstrap4 badge bootstrap4badge in each?,MEDIUM,"SELECT tag_type, COUNT(*) as count FROM bootstrap4_alerts_bootstrap4alerts GROUP BY tag_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-03 _cms,15,Are there any bootstrap4 badge bootstrap4badge that don't have a match somewhere else?,MEDIUM,"SELECT * FROM bootstrap4_alerts_bootstrap4alerts
WHERE id NOT IN (SELECT DISTINCT id FROM cms_cmsplugin WHERE id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT id FROM table_name WHERE id IS NOT NULL);
drawSQL-mysql-export-2026-02-03 _cms,16,Show me each bootstrap4 card bootstrap4card along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM bootstrap4_alerts_bootstrap4alerts t
LEFT JOIN cms_cmsplugin c ON c.id = t.cmsplugin_ptr_id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.id = table_alias0.col_name;"
drawSQL-mysql-export-2026-02-03 _cms,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM cms_cmsplugin
LEFT JOIN bootstrap4_link_bootstrap4link ON cms_cmsplugin.id = bootstrap4_link_bootstrap4link.cmsplugin_ptr_id
LEFT JOIN bootstrap4_tabs_bootstrap4tab ON cms_cmsplugin.id = bootstrap4_tabs_bootstrap4tab.cmsplugin_ptr_id
LEFT JOIN bootstrap4_content_bootstrap4code ON cms_cmsplugin.id = bootstrap4_content_bootstrap4code.cmsplugin_ptr_id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name;
drawSQL-mysql-export-2026-02-03 _cms,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT tag_type, COUNT(*) as cnt FROM bootstrap4_alerts_bootstrap4alerts GROUP BY tag_type
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-03 _cms,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY tag_type ORDER BY id DESC) as rn
  FROM bootstrap4_alerts_bootstrap4alerts
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-03 _cms,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM bootstrap4_alerts_bootstrap4alerts LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_airbnb,1,What rooms are available in a certain price range?,EASY,SELECT * FROM rooms WHERE price BETWEEN ? AND ? ORDER BY price;,SELECT * FROM table_name WHERE col_name BETWEEN num AND num ORDER BY col_name;
drawSQL-mysql-export-2026-02-03_airbnb,2,Which rooms have the most bedrooms or bathrooms?,EASY,"SELECT * FROM rooms ORDER BY total_bedrooms DESC, total_bathrooms DESC LIMIT 10;","SELECT * FROM table_name ORDER BY col_name DESC, col_name DESC LIMIT num;"
drawSQL-mysql-export-2026-02-03_airbnb,3,What reservations do we have coming up?,EASY,"SELECT * FROM reservations
WHERE start_date >= date('now')
ORDER BY start_date ASC;",SELECT * FROM table_name WHERE col_name >= date(string) ORDER BY col_name ASC;
drawSQL-mysql-export-2026-02-03_airbnb,4,What do guests think of our rooms? What are the ratings?,EASY,"SELECT r.*, AVG(r.rating) as avg_rating FROM reviews r GROUP BY r.reservation_id;","SELECT table_alias0.*, AVG(table_alias0.col_name) as avg_rating FROM table_name table_alias0 GROUP BY table_alias0.col_name;"
drawSQL-mysql-export-2026-02-03_airbnb,5,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-03_airbnb,6,How many users do we have?,EASY,SELECT COUNT(*) FROM users;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-03_airbnb,7,Show me all of our users.,EASY,SELECT * FROM users;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-03_airbnb,8,Can you look up a specific user?,EASY,SELECT * FROM users WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-03_airbnb,9,How much revenue did we make from reservations last month?,MEDIUM,"SELECT SUM(total) as total_revenue FROM reservations
WHERE created_at >= date('now', '-1 month');","SELECT SUM(col_name) as total_revenue FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-03_airbnb,10,Which rooms have the best reviews?,MEDIUM,"SELECT r.*, AVG(rev.rating) as avg_rating
FROM rooms r
JOIN reservations res ON res.room_id = r.id
JOIN reviews rev ON rev.reservation_id = res.id
GROUP BY r.id
ORDER BY avg_rating DESC;","SELECT table_alias0.*, AVG(table_alias2.col_name) as column_alias0 FROM table_name table_alias0 JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id JOIN table_name table_alias2 ON table_alias2.col_name = table_alias1.id GROUP BY table_alias0.id ORDER BY column_alias0 DESC;"
drawSQL-mysql-export-2026-02-03_airbnb,11,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-03_airbnb,12,Show me each user along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM users t
LEFT JOIN reservations c ON c.user_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-02-03_airbnb,13,How many users did we have last month?,MEDIUM,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-03_airbnb,14,Break it down by type or category—how many users in each?,MEDIUM,"SELECT name, COUNT(*) as count FROM users GROUP BY name;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-03_airbnb,15,Are there any users that don't have a match somewhere else?,MEDIUM,"SELECT * FROM users
WHERE id NOT IN (SELECT DISTINCT user_id FROM reservations WHERE user_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-02-03_airbnb,16,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY home_type ORDER BY price DESC) as rn
  FROM rooms
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY col_name DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-03_airbnb,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM media
LEFT JOIN reviews ON media.model_id = reviews.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-03_airbnb,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT name, COUNT(*) as cnt FROM users GROUP BY name
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-03_airbnb,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY home_type ORDER BY price DESC) as rn
  FROM rooms
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY col_name DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-03_airbnb,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM rooms t1
WHERE price > (
  SELECT AVG(price) FROM rooms t2 WHERE t2.home_type = t1.home_type
);",SELECT * FROM table_name table_alias0 WHERE col_name > ( SELECT AVG(col_name) FROM table_name table_alias1 WHERE table_alias1.col_name = table_alias0.col_name );
drawSQL-mysql-export-2026-02-03_axes,1,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM axes_accessattempt
WHERE path_info >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-03_axes,2,How many axes accessattempt do we have?,EASY,SELECT COUNT(*) FROM axes_accessattempt;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-03_axes,3,Show me all of our axes accessattempt.,EASY,SELECT * FROM axes_accessattempt;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-03_axes,4,Can you look up a specific axes accessattempt?,EASY,SELECT * FROM axes_accessattempt WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-03_axes,5,Find the axes accessattempt with a certain name or email.,EASY,SELECT * FROM axes_accessattempt WHERE username = ?;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-02-03_axes,6,What are the different user agent values we have?,EASY,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_axes,7,How many axes accesslog do we have?,EASY,SELECT COUNT(*) FROM axes_accessattempt;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-03_axes,8,Show me all of our axes accesslog.,EASY,SELECT * FROM axes_accessattempt;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-03_axes,9,Who are our most active users?,MEDIUM,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_axes,10,Break it down by type or category—how many axes accessattempt in each?,MEDIUM,"SELECT user_agent, COUNT(*) as count FROM axes_accessattempt GROUP BY user_agent;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-03_axes,11,Are there any axes accessattempt that don't have a match somewhere else?,MEDIUM,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_axes,12,"For each group, what's in the top 3?",MEDIUM,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_axes,13,Break it down by type or category—how many axes accesslog in each?,MEDIUM,"SELECT user_agent, COUNT(*) as count FROM axes_accessattempt GROUP BY user_agent;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-03_axes,14,Are there any axes accesslog that don't have a match somewhere else?,MEDIUM,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_axes,15,Are there any that exist in one list but not the other?,MEDIUM,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-03_axes,16,How did the numbers change compared to last month?,MEDIUM,"SELECT
  strftime('%Y-%m', path_info) as period,
  COUNT(*) as count
FROM axes_accessattempt
WHERE path_info >= date('now', '-2 months')
GROUP BY period
ORDER BY period;","SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;"
drawSQL-mysql-export-2026-02-03_axes,17,I need a report that pulls together info from several different places.,HARD,SELECT * FROM axes_accessattempt;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-03_axes,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT user_agent, COUNT(*) as cnt FROM axes_accessattempt GROUP BY user_agent
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-03_axes,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY user_agent ORDER BY id DESC) as rn
  FROM axes_accessattempt
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-03_axes,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM axes_accessattempt LIMIT 10;,SELECT * FROM table_name LIMIT num;
