database_name	id	difficulty_tier	question	sql_query	template	generalized_template
drawSQL-mysql-export-2026-02-02_monica	499	HARD	Which accounts are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM accounts WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-02_monica	500	HARD	Do a multi-step analysis: group accounts, filter, then rank the results.	WITH grouped AS ( SELECT has_access_to_paid_version_for_free, COUNT(*) as cnt FROM accounts GROUP BY has_access_to_paid_version_for_free ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-02_monica	501	HARD	Show the running total of accounts over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM accounts ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-02-02_monica	502	HARD	Find accounts that exist in one table but not in a related table.	SELECT * FROM accounts WHERE id NOT IN (SELECT DISTINCT account_id FROM activities WHERE account_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-02-02_monica	503	HARD	Combine data from accounts, activities, and activity_contact in a single report.	SELECT * FROM accounts LEFT JOIN activities ON activities.id = accounts.account_id LEFT JOIN activity_contact ON activity_contact.id = accounts.account_id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_monica	504	HARD	Rank all accounts within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM accounts;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	505	EASY	How many users signed up since created_at=date?	SELECT COUNT(*) FROM auth_user;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	506	EASY	How many users do we have in total?	SELECT COUNT(*) FROM auth_user;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	507	EASY	Show me all of our users.	SELECT * FROM auth_user;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	508	EASY	Can you look up the user with id=num?	SELECT * FROM auth_user WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	509	EASY	How many reversion revision do we have in total?	SELECT COUNT(*) FROM reversion_revision;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	510	EASY	Show me all of our reversion revision.	SELECT * FROM reversion_revision;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	511	EASY	Can you look up the reversion revision with id=num?	SELECT * FROM reversion_revision WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	512	EASY	How many reversion revision were created since date_created=date?	SELECT COUNT(*) FROM reversion_revision WHERE date_created >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-02_reversion	513	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM auth_user ORDER BY created_at DESC LIMIT 10;	SELECT * FROM table_name ORDER BY created_at DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-02_reversion	514	MEDIUM	Show me each user along with its related details from other tables.	SELECT t.*, c.* FROM auth_user t LEFT JOIN reversion_revision c ON c.user_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	515	MEDIUM	Are there any users that don't have a match in related tables?	SELECT * FROM auth_user WHERE id NOT IN (SELECT DISTINCT user_id FROM reversion_revision WHERE user_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-02-02_reversion	516	MEDIUM	For each group, what are the top 3 users?	SELECT * FROM auth_user ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-02_reversion	517	MEDIUM	Which users have duplicate or repeated values?	SELECT * FROM auth_user LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-02_reversion	518	MEDIUM	Show me each reversion revision along with its related details from other tables.	SELECT t.*, c.* FROM reversion_revision t LEFT JOIN reversion_version c ON c.revision_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	519	MEDIUM	How many reversion revision were added since date_created=date?	SELECT COUNT(*) FROM reversion_revision WHERE date_created >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-02_reversion	520	MEDIUM	Break down the reversion revision by date_created — how many in each?	SELECT date_created, COUNT(*) as count FROM reversion_revision GROUP BY date_created;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-02_reversion	521	HARD	Pull together a report on users joining all related tables.	SELECT * FROM reversion_version LEFT JOIN reversion_revision ON reversion_version.revision_id = reversion_revision.id LEFT JOIN django_content_type ON reversion_version.content_type_id = django_content_type.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	522	HARD	Who or what is the best in each group of users?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY id ORDER BY id DESC) as rn FROM auth_user ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY id ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	523	HARD	Which users are above average compared to others in their group?	SELECT * FROM auth_user LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-02_reversion	524	HARD	Do a multi-step analysis: group users, filter, then rank the results.	WITH grouped AS ( SELECT id, COUNT(*) as cnt FROM auth_user GROUP BY id ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT id, COUNT(*) as cnt FROM table_name GROUP BY id ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-02_reversion	525	HARD	Find users that exist in one table but not in a related table.	SELECT * FROM auth_user WHERE id NOT IN (SELECT DISTINCT user_id FROM reversion_revision WHERE user_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-02-02_reversion	526	HARD	Combine data from auth_user, reversion_revision, and reversion_version in a single report.	SELECT * FROM auth_user LEFT JOIN reversion_revision ON reversion_revision.id = auth_user.user_id LEFT JOIN reversion_version ON reversion_version.id = auth_user.user_id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_reversion	527	HARD	Rank all users within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM auth_user;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
drawSQL-mysql-export-2026-02-02_reversion	528	HARD	Pull together a report on reversion revision joining all related tables.	SELECT * FROM reversion_version LEFT JOIN reversion_revision ON reversion_version.revision_id = reversion_revision.id LEFT JOIN django_content_type ON reversion_version.content_type_id = django_content_type.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_robots	529	EASY	How many robots rule do we have in total?	SELECT COUNT(*) FROM robots_rule;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-02_robots	530	EASY	Show me all of our robots rule.	SELECT * FROM robots_rule;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-02_robots	531	EASY	Can you look up the robots rule with id=num?	SELECT * FROM robots_rule WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-02_robots	532	EASY	What are the most recent robots rule ordered by robot?	SELECT * FROM robots_rule ORDER BY robot DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-02_robots	533	EASY	How many robots rule allowed do we have in total?	SELECT COUNT(*) FROM robots_rule;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-02_robots	534	EASY	Show me all of our robots rule allowed.	SELECT * FROM robots_rule;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-02_robots	535	EASY	Can you look up the robots rule allowed with id=num?	SELECT * FROM robots_rule WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-02_robots	536	EASY	What are the most recent robots rule allowed ordered by rule_id?	SELECT * FROM robots_rule ORDER BY robot DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-02_robots	537	MEDIUM	Show me each robots rule along with its related details from other tables.	SELECT t.*, c.* FROM robots_rule t LEFT JOIN robots_rule_allowed c ON c.rule_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-02-02_robots	538	MEDIUM	Break down the robots rule by robot — how many in each?	SELECT robot, COUNT(*) as count FROM robots_rule GROUP BY robot;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-02_robots	539	MEDIUM	Are there any robots rule that don't have a match in related tables?	SELECT * FROM robots_rule WHERE id NOT IN (SELECT DISTINCT rule_id FROM robots_rule_allowed WHERE rule_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-02-02_robots	540	MEDIUM	For each group, what are the top 3 robots rule?	SELECT * FROM robots_rule ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-02_robots	541	MEDIUM	Which robots rule have duplicate or repeated values?	WITH grouped AS ( SELECT robot, COUNT(*) as cnt FROM robots_rule GROUP BY robot ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-02_robots	542	MEDIUM	Break down the robots rule allowed by rule_id — how many in each?	SELECT robot, COUNT(*) as count FROM robots_rule GROUP BY robot;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-02_robots	543	MEDIUM	Are there any robots rule allowed that don't have a match in related tables?	SELECT * FROM robots_rule WHERE id NOT IN (SELECT DISTINCT rule_id FROM robots_rule_allowed WHERE rule_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
